num,20,2
16-5-176-215,262,22a,2cf,-12,6,1
16-5-177-207,259,223,2c6,-7,11,8
16-5-178-199,251,21c,2bd,-4,14,13
16-5-179-191,248,214,2b4,0,17,18
16-5-180-183,240,20c,2aa,4,20,23
16-5-181-175,237,204,2a0,8,23,27
16-5-182-159,225,1f5,28d,14,29,37
16-5-183-143,213,1e4,279,22,35,47
16-5-184-127,1fd,1d0,262,26,38,54
16-5-185-111,1e6,1bb,249,31,41,61
16-5-186-95,1cc,1a5,230,35,46,69
16-5-187-79,1b0,18b,212,38,48,74
16-5-188-63,18e,16e,1f0,39,50,78
16-5-189-55,17c,15e,1dd,40,51,80
16-5-190-47,167,14c,1c7,41,52,82
16-5-191-39,150,138,1af,42,53,83
16-5-192-31,136,122,195,43,56,85
16-5-193-23,117,10a,172,48,63,87
16-5-194-19,107,fe,161,51,67,89
16-5-195-17,ff,f8,158,52,69,90
16-5-196-15,f6,f1,14e,53,71,90
16-5-197-13,ee,eb,145,59,76,95
16-5-198-11,e5,e4,13c,64,80,102
16-5-199-9,dd,de,132,71,86,107
16-5-200-7,d3,d6,128,76,90,113
16-5-201-5,ca,d1,11e,82,96,118
16-5-202-3,bf,ca,113,88,101,124
16-5-203-1,60,65,8a,44,50,62
16-5-204-0,0,0,0,0,0,0
16-6-205-255,27a,226,2d2,-35,-37,-54
16-6-206-247,275,222,2cd,-36,-38,-54
16-6-207-239,26f,21d,2c7,-36,-38,-53
16-6-208-231,267,216,2bd,-32,-35,-48
16-6-209-223,25d,20e,2b1,-29,-32,-45
16-6-210-215,254,206,2a6,-26,-30,-40
16-6-211-207,24a,1fd,29a,-22,-27,-36
16-6-212-199,23f,1f5,28e,-22,-25,-34
16-6-213-191,234,1ec,282,-20,-23,-32
16-6-214-183,22a,1e2,276,-18,-22,-29
16-6-215-175,21f,1d9,269,-16,-20,-28
16-6-216-159,208,1c6,251,-15,-18,-23
16-6-217-143,1f1,1b3,237,-12,-14,-19
16-6-218-127,1d9,19e,21d,-10,-12,-15
16-6-219-111,1c0,188,202,-7,-10,-10
16-6-220-95,1a5,171,1e4,-4,-6,-7
16-6-221-79,186,156,1c3,-4,-5,-5
16-6-222-63,163,138,19e,-4,-4,-4
16-6-223-55,14f,128,18a,-5,-3,-3
16-6-224-47,13a,115,175,-4,-3,0
16-6-225-39,124,101,15d,-2,-2,1
16-6-226-31,108,ea,142,-3,0,2
16-6-227-23,e8,d2,124,1,7,9
16-6-228-19,d8,c5,115,4,10,13
16-6-229-17,d0,bf,10d,5,12,15
16-6-230-15,c8,b9,105,7,15,17
16-6-231-13,bf,b3,fe,12,20,24
16-6-232-11,b6,ac,f7,17,24,33
16-6-233-9,ac,a6,ef,22,30,40
16-6-234-7,a2,9e,e6,27,34,47
16-6-235-5,9a,98,df,34,39,55
16-6-236-3,90,91,d7,41,44,64
16-6-237-1,48,49,6c,20,22,32
16-6-238-0,0,0,0,0,0,0
16-7-239-255,26a,218,2bf,-51,-51,-73
16-7-240-247,266,215,2bb,-51,-51,-72
16-7-241-239,261,210,2b5,-50,-51,-71
16-7-242-231,259,209,2ab,-46,-48,-66
16-7-243-223,250,202,2a1,-42,-44,-61
16-7-244-215,248,1fa,296,-38,-42,-56
16-7-245-207,23e,1f2,28b,-34,-38,-51
16-7-246-199,234,1ea,280,-33,-36,-48
16-7-247-191,229,1e1,274,-31,-34,-46
16-7-248-183,21f,1d8,268,-29,-32,-43
16-7-249-175,214,1cf,25c,-27,-30,-41
16-7-250-159,1fe,1bd,245,-25,-27,-35
16-7-251-143,1e8,1aa,22c,-21,-23,-30
16-7-252-127,1d1,196,213,-18,-20,-25
16-7-253-111,1b8,181,1f9,-15,-17,-19
16-7-254-95,19d,16a,1dd,-12,-13,-14
16-7-255-79,180,151,1be,-10,-10,-10
16-7-256-63,15d,134,19a,-10,-8,-8
16-7-257-55,14a,124,187,-10,-7,-6
16-7-258-47,136,113,173,-8,-5,-2
16-7-259-39,121,100,15d,-5,-3,1
16-7-260-31,105,ea,144,-6,0,4
16-7-261-23,e9,d6,12b,2,11,16
16-7-262-19,da,cb,11e,6,16,22
16-7-263-17,d3,c6,117,8,19,25
16-7-264-15,cb,c0,110,10,22,28
16-7-265-13,c4,bb,10b,17,28,37
16-7-266-11,bd,b6,106,24,34,48
16-7-267-9,b5,b0,100,31,40,57
16-7-268-7,ad,aa,fa,38,46,67
16-7-269-5,a1,a5,f5,41,52,77
16-7-270-3,93,9f,ef,44,58,88
16-7-271-1,4a,50,78,22,29,44
16-7-272-0,0,0,0,0,0,0
16-8-273-255,267,216,2bc,-54,-53,-76
16-8-274-247,264,214,2b9,-53,-52,-74
16-8-275-239,25f,20f,2b3,-52,-52,-73
16-8-276-231,258,208,2a9,-47,-49,-68
16-8-277-223,24f,201,2a0,-43,-45,-62
16-8-278-215,248,1fa,296,-38,-42,-56
16-8-279-207,23e,1f2,28b,-34,-38,-51
16-8-280-199,234,1ea,281,-33,-36,-47
16-8-281-191,229,1e1,275,-31,-34,-45
16-8-282-183,220,1d9,269,-28,-31,-42
16-8-283-175,214,1cf,25d,-27,-30,-40
16-8-284-159,1fe,1be,247,-25,-26,-33
16-8-285-143,1e8,1aa,22f,-21,-23,-27
16-8-286-127,1d2,197,216,-17,-19,-22
16-8-287-111,1b9,182,1fd,-14,-16,-15
16-8-288-95,19e,16b,1e2,-11,-12,-9
16-8-289-79,182,154,1c5,-8,-7,-3
16-8-290-63,15f,137,1a2,-8,-5,0
16-8-291-55,14c,128,190,-8,-3,3
16-8-292-47,139,118,17d,-5,0,8
16-8-293-39,125,107,169,-1,4,13
16-8-294-31,10a,f3,152,-1,9,18
16-8-295-23,ef,e2,13e,8,23,35
16-8-296-19,e2,d8,134,14,29,44
16-8-297-17,da,d4,12d,15,33,47
16-8-298-15,d3,cf,128,18,37,52
16-8-299-13,ce,cb,124,27,44,62
16-8-300-11,c9,c6,121,36,50,75
16-8-301-9,c2,c1,11d,44,57,86
16-8-302-7,bc,bc,118,53,64,97
16-8-303-5,a5,b7,115,45,70,109
16-8-304-3,8c,b0,110,37,75,121
16-8-305-1,46,58,88,18,37,60
16-8-306-0,0,0,0,0,0,0
16-9-307-255,213,1cf,25e,-138,-124,-170
16-9-308-247,211,1cd,25b,-136,-123,-168
16-9-309-239,20d,1c9,256,-134,-122,-166
16-9-310-231,207,1c3,24f,-128,-118,-158
16-9-311-223,1ff,1bd,247,-123,-113,-151
16-9-312-215,1f9,1b7,23f,-117,-109,-143
16-9-313-207,1f0,1b0,236,-112,-104,-136
16-9-314-199,1e8,1aa,22e,-109,-100,-130
16-9-315-191,1df,1a2,224,-105,-97,-126
16-9-316-183,1d7,19a,21a,-101,-94,-121
16-9-317-175,1cd,193,210,-98,-90,-117
16-9-318-159,1bb,184,1fe,-92,-84,-106
16-9-319-143,1a9,174,1ea,-84,-77,-96
16-9-320-127,195,164,1d6,-78,-70,-86
16-9-321-111,180,152,1c0,-71,-64,-76
16-9-322-95,169,13f,1a9,-64,-56,-66
16-9-323-79,151,12a,192,-57,-49,-54
16-9-324-63,133,113,176,-52,-41,-44
16-9-325-55,123,106,168,-49,-37,-37
16-9-326-47,113,fb,15b,-43,-29,-26
16-9-327-39,102,ed,14b,-36,-22,-17
16-9-328-31,ee,de,13b,-29,-12,-5
16-9-329-23,d7,d2,12f,-16,7,20
16-9-330-19,cb,cc,128,-9,17,32
16-9-331-17,c5,c9,124,-6,22,38
16-9-332-15,bf,c5,120,-2,27,44
16-9-333-13,bc,c2,11e,9,35,56
16-9-334-11,b9,bf,11c,20,43,70
16-9-335-9,b4,bb,11a,30,51,83
16-9-336-7,b0,b8,117,41,60,96
16-9-337-5,88,b1,114,16,64,108
16-9-338-3,5e,a9,111,-9,68,122
16-9-339-1,2f,55,89,-5,34,61
16-9-340-0,0,0,0,0,0,0
16-10-341-255,1be,187,201,-223,-196,-263
16-10-342-247,1bd,186,1ff,-220,-194,-260
16-10-343-239,1ba,183,1fb,-217,-192,-257
16-10-344-231,1b5,17f,1f6,-210,-186,-247
16-10-345-223,1ae,179,1ef,-204,-181,-239
16-10-346-215,1a8,174,1e9,-198,-176,-229
16-10-347-207,1a1,16e,1e2,-191,-170,-220
16-10-348-199,19b,169,1dc,-186,-165,-212
16-10-349-191,194,163,1d5,-180,-160,-205
16-10-350-183,18d,15d,1ce,-175,-155,-197
16-10-351-175,185,157,1c6,-170,-150,-191
16-10-352-159,177,14c,1b8,-160,-140,-176
16-10-353-143,168,13f,1a9,-149,-130,-161
16-10-354-127,158,132,199,-139,-120,-147
16-10-355-111,147,123,187,-128,-111,-133
16-10-356-95,134,113,175,-117,-100,-118
16-10-357-79,120,102,163,-106,-89,-101
16-10-358-63,107,f0,150,-96,-76,-82
16-10-359-55,fb,e7,147,-89,-68,-70
16-10-360-47,ee,e0,13f,-80,-56,-54
16-10-361-39,e0,d7,135,-70,-44,-39
16-10-362-31,d4,cf,12d,-55,-27,-19
16-10-363-23,bf,c7,128,-40,-4,13
16-10-364-19,b5,c3,125,-31,8,29
16-10-365-17,af,c1,123,-28,14,37
16-10-366-15,a9,be,121,-24,20,45
16-10-367-13,a8,bd,120,-11,30,58
16-10-368-11,a6,bb,11e,1,39,72
16-10-369-9,a4,b9,11d,14,49,86
16-10-370-7,a1,b6,11a,26,58,99
16-10-371-5,5d,ab,118,-27,58,112
16-10-372-3,17,9f,114,-80,58,125
16-10-373-1,c,50,8a,-40,29,62
16-10-374-0,0,0,0,0,0,0
17-0-1-255,29d,24b,307,0,0,0
17-0-2-247,299,248,303,0,0,0
17-0-3-239,294,244,2fd,0,0,0
17-0-4-231,288,23a,2ee,0,0,0
17-0-5-223,27b,22f,2df,0,0,0
17-0-6-215,26f,224,2cf,0,0,0
17-0-7-207,261,218,2bf,0,0,0
17-0-8-199,255,20e,2b1,0,0,0
17-0-9-191,249,203,2a2,0,0,0
17-0-10-183,23c,1f8,294,0,0,0
17-0-11-175,230,1ed,285,0,0,0
17-0-12-159,217,1d8,267,0,0,0
17-0-13-143,1fd,1c1,249,0,0,0
17-0-14-127,1e3,1aa,22b,0,0,0
17-0-15-111,1c7,192,20c,0,0,0
17-0-16-95,1a9,178,1eb,0,0,0
17-0-17-79,189,15c,1c8,0,0,0
17-0-18-63,166,13d,1a2,0,0,0
17-0-19-55,153,12b,18c,0,0,0
17-0-20-47,13d,118,175,0,0,0
17-0-21-39,126,104,15c,0,0,0
17-0-22-31,10a,eb,13f,0,0,0
17-0-23-23,e5,cb,119,0,0,0
17-0-24-19,d3,bb,106,0,0,0
17-0-25-17,c9,b3,fd,0,0,0
17-0-26-15,bf,aa,f2,0,0,0
17-0-27-13,b2,a0,e4,0,0,0
17-0-28-11,a4,95,d6,0,0,0
17-0-29-9,96,8a,c7,0,0,0
17-0-30-7,87,7e,b8,0,0,0
17-0-31-5,77,72,a8,0,0,0
17-0-32-3,65,64,96,0,0,0
17-0-33-1,33,32,4b,0,0,0
17-0-34-0,0,0,0,0,0,0
17-1-35-255,28b,239,2ef,-18,-18,-24
17-1-36-247,286,235,2ea,-19,-19,-25
17-1-37-239,281,230,2e2,-19,-20,-27
17-1-38-231,276,227,2d5,-18,-19,-25
17-1-39-223,26a,21e,2c7,-17,-17,-24
17-1-40-215,25e,214,2ba,-17,-16,-21
17-1-41-207,252,20a,2ab,-15,-14,-20
17-1-42-199,247,200,29f,-14,-14,-18
17-1-43-191,23b,1f6,291,-14,-13,-17
17-1-44-183,22f,1ec,283,-13,-12,-17
17-1-45-175,224,1e2,276,-12,-11,-15
17-1-46-159,20c,1cd,25a,-11,-11,-13
17-1-47-143,1f4,1b8,23e,-9,-9,-11
17-1-48-127,1db,1a2,222,-8,-8,-9
17-1-49-111,1c0,18a,204,-7,-8,-8
17-1-50-95,1a4,172,1e5,-5,-6,-6
17-1-51-79,184,156,1c1,-5,-6,-7
17-1-52-63,162,137,19c,-4,-6,-6
17-1-53-55,14d,126,187,-6,-5,-5
17-1-54-47,137,113,170,-6,-5,-5
17-1-55-39,120,ff,158,-6,-5,-4
17-1-56-31,105,e6,13b,-5,-5,-4
17-1-57-23,e0,c8,115,-5,-3,-4
17-1-58-19,cd,b8,102,-6,-3,-4
17-1-59-17,c4,b0,f8,-5,-3,-5
17-1-60-15,ba,a7,ee,-5,-3,-4
17-1-61-13,ad,9e,e1,-5,-2,-3
17-1-62-11,9f,94,d3,-5,-1,-3
17-1-63-9,92,8b,c5,-4,1,-2
17-1-64-7,83,7f,b7,-4,1,-1
17-1-65-5,75,74,a9,-2,2,1
17-1-66-3,66,67,9a,1,3,4
17-1-67-1,33,34,4d,0,2,2
17-1-68-0,0,0,0,0,0,0
17-2-69-255,284,231,2e4,-25,-26,-35
17-2-70-247,27f,22d,2de,-26,-27,-37
17-2-71-239,279,227,2d6,-27,-29,-39
17-2-72-231,26f,21f,2ca,-25,-27,-36
17-2-73-223,264,216,2bd,-23,-25,-34
17-2-74-215,259,20e,2b1,-22,-22,-30
17-2-75-207,24d,204,2a3,-20,-20,-28
17-2-76-199,243,1fb,297,-18,-19,-26
17-2-77-191,237,1f1,28a,-18,-18,-24
17-2-78-183,22c,1e8,27d,-16,-16,-23
17-2-79-175,221,1de,270,-15,-15,-21
17-2-80-159,20a,1ca,256,-13,-14,-17
17-2-81-143,1f3,1b6,23b,-10,-11,-14
17-2-82-127,1da,1a0,220,-9,-10,-11
17-2-83-111,1bf,189,203,-8,-9,-9
17-2-84-95,1a4,171,1e4,-5,-7,-7
17-2-85-79,184,155,1c1,-5,-7,-7
17-2-86-63,162,137,19c,-4,-6,-6
17-2-87-55,14d,126,187,-6,-5,-5
17-2-88-47,137,113,170,-6,-5,-5
17-2-89-39,120,fe,158,-6,-6,-4
17-2-90-31,105,e6,13c,-5,-5,-3
17-2-91-23,e1,c9,117,-4,-2,-2
17-2-92-19,ce,ba,104,-5,-1,-2
17-2-93-17,c5,b2,fa,-4,-1,-3
17-2-94-15,bb,aa,f0,-4,0,-2
17-2-95-13,af,a2,e5,-3,2,1
17-2-96-11,a2,99,d9,-2,4,3
17-2-97-9,96,91,cd,0,7,6
17-2-98-7,88,87,c0,1,9,8
17-2-99-5,7e,7d,b5,7,11,13
17-2-100-3,72,72,a8,13,14,18
17-2-101-1,39,39,54,6,7,9
17-2-102-0,0,0,0,0,0,0
17-3-103-255,282,22d,2de,-27,-30,-41
17-3-104-247,27d,229,2d8,-28,-31,-43
17-3-105-239,276,223,2d0,-30,-33,-45
17-3-106-231,26d,21b,2c5,-27,-31,-41
17-3-107-223,262,213,2b8,-25,-28,-39
17-3-108-215,258,20b,2ad,-23,-25,-34
17-3-109-207,24d,202,2a0,-20,-22,-31
17-3-110-199,243,1f9,294,-18,-21,-29
17-3-111-191,237,1ef,287,-18,-20,-27
17-3-112-183,22c,1e6,27b,-16,-18,-25
17-3-113-175,221,1dd,26e,-15,-16,-23
17-3-114-159,20b,1c9,255,-12,-15,-18
17-3-115-143,1f4,1b6,23b,-9,-11,-14
17-3-116-127,1db,1a0,220,-8,-10,-11
17-3-117-111,1c1,18a,204,-6,-8,-8
17-3-118-95,1a6,172,1e5,-3,-6,-6
17-3-119-79,186,156,1c3,-3,-6,-5
17-3-120-63,164,138,19e,-2,-5,-4
17-3-121-55,14f,128,189,-4,-3,-3
17-3-122-47,139,115,172,-4,-3,-3
17-3-123-39,122,100,15b,-4,-4,-1
17-3-124-31,107,e8,13f,-3,-3,0
17-3-125-23,e4,cd,11c,-1,2,3
17-3-126-19,d2,bf,10a,-1,4,4
17-3-127-17,c9,b8,101,0,5,4
17-3-128-15,bf,b0,f7,0,6,5
17-3-129-13,b5,aa,ef,3,10,11
17-3-130-11,aa,a2,e5,6,13,15
17-3-131-9,9f,9b,db,9,17,20
17-3-132-7,93,93,d0,12,21,24
17-3-133-5,8b,8b,c8,20,25,32
17-3-134-3,82,82,bd,29,30,39
17-3-135-1,41,41,5f,14,15,20
17-3-136-0,0,0,0,0,0,0
17-4-137-255,2cb,26d,330,46,34,41
17-4-138-247,2c8,26b,32d,47,35,42
17-4-139-239,2c4,268,329,48,36,44
17-4-140-231,2b6,25c,318,46,34,42
17-4-141-223,2a7,250,306,44,33,39
17-4-142-215,299,243,2f4,42,31,37
17-4-143-207,289,236,2e1,40,30,34
17-4-144-199,27c,22b,2d1,39,29,32
17-4-145-191,26e,21f,2c1,37,28,31
17-4-146-183,260,213,2b0,36,27,28
17-4-147-175,252,206,29f,34,25,26
17-4-148-159,236,1ee,27e,31,22,23
17-4-149-143,219,1d5,25c,28,20,19
17-4-150-127,1fc,1bc,23b,25,18,16
17-4-151-111,1dd,1a1,218,22,15,12
17-4-152-95,1bd,185,1f5,20,13,10
17-4-153-79,19b,167,1ce,18,11,6
17-4-154-63,176,146,1a6,16,9,4
17-4-155-55,162,134,18e,15,9,2
17-4-156-47,14b,11f,175,14,7,0
17-4-157-39,132,109,15b,12,5,-1
17-4-158-31,116,ef,13d,12,4,-2
17-4-159-23,ef,cc,115,10,1,-4
17-4-160-19,dc,bb,101,9,0,-5
17-4-161-17,d2,b2,f7,9,-1,-6
17-4-162-15,c7,a8,ec,8,-2,-6
17-4-163-13,b7,9a,dd,5,-6,-7
17-4-164-11,a6,8b,cd,2,-10,-9
17-4-165-9,96,7d,bd,0,-13,-10
17-4-166-7,84,6d,ac,-3,-17,-12
17-4-167-5,6d,56,95,-10,-28,-19
17-4-168-3,54,3d,7d,-17,-39,-25
17-4-169-1,2a,1f,3f,-9,-19,-12
17-4-170-0,0,0,0,0,0,0
17-5-171-255,287,24b,2f7,-22,0,-16
17-5-172-247,281,246,2f0,-24,-2,-19
17-5-173-239,279,23f,2e8,-27,-5,-21
17-5-174-231,272,239,2e1,-22,-1,-13
17-5-175-223,26a,233,2d8,-17,4,-7
17-5-176-215,263,22c,2d0,-12,8,1
17-5-177-207,25a,225,2c7,-7,13,8
17-5-178-199,252,21e,2be,-3,16,13
17-5-179-191,249,216,2b4,0,19,18
17-5-180-183,240,20e,2ab,4,22,23
17-5-181-175,237,206,2a1,7,25,28
17-5-182-159,226,1f6,28d,15,30,38
17-5-183-143,213,1e5,279,22,36,48
17-5-184-127,1fd,1d1,262,26,39,55
17-5-185-111,1e6,1bc,24a,31,42,62
17-5-186-95,1cc,1a5,22e,35,45,67
17-5-187-79,1af,18b,212,38,47,74
17-5-188-63,18e,16e,1f0,40,49,78
17-5-189-55,17b,15d,1dc,40,50,80
17-5-190-47,166,14b,1c6,41,51,81
17-5-191-39,14f,138,1ae,41,52,82
17-5-192-31,135,122,194,43,55,85
17-5-193-23,116,10a,171,49,63,88
17-5-194-19,106,fe,160,51,67,90
17-5-195-17,fe,f8,157,53,69,90
17-5-196-15,f5,f1,14d,54,71,91
17-5-197-13,ed,eb,144,59,75,96
17-5-198-11,e4,e4,13b,64,79,101
17-5-199-9,dc,de,131,70,84,106
17-5-200-7,d2,d6,127,75,88,111
17-5-201-5,cb,d0,11e,84,94,118
17-5-202-3,c3,c8,113,94,100,125
17-5-203-1,62,64,8a,47,50,63
17-5-204-0,0,0,0,0,0,0
17-6-205-255,27d,227,2d5,-32,-36,-50
17-6-206-247,278,223,2d0,-33,-37,-51
17-6-207-239,271,21e,2c9,-35,-38,-52
17-6-208-231,269,216,2be,-31,-36,-48
17-6-209-223,25e,20e,2b2,-29,-33,-45
17-6-210-215,254,207,2a7,-27,-29,-40
17-6-211-207,24a,1fd,29a,-23,-27,-37
17-6-212-199,240,1f5,28e,-21,-25,-35
17-6-213-191,235,1ec,282,-20,-23,-32
17-6-214-183,22a,1e3,276,-18,-21,-30
17-6-215-175,21f,1d9,26a,-17,-20,-27
17-6-216-159,209,1c7,251,-14,-17,-22
17-6-217-143,1f3,1b4,238,-10,-13,-17
17-6-218-127,1da,19f,21e,-9,-11,-13
17-6-219-111,1c0,189,202,-7,-9,-10
17-6-220-95,1a5,170,1e4,-4,-8,-7
17-6-221-79,185,156,1c3,-4,-6,-5
17-6-222-63,163,139,19e,-3,-4,-4
17-6-223-55,14f,128,18a,-4,-3,-2
17-6-224-47,13a,116,174,-3,-2,-1
17-6-225-39,123,102,15d,-3,-2,1
17-6-226-31,109,ea,143,-1,-1,4
17-6-227-23,e7,d2,123,2,7,10
17-6-228-19,d7,c6,113,4,11,13
17-6-229-17,ce,bf,10b,5,12,14
17-6-230-15,c5,b9,102,6,15,16
17-6-231-13,bc,b3,fb,10,19,23
17-6-232-11,b3,ad,f4,15,24,30
17-6-233-9,aa,a7,ed,20,29,38
17-6-234-7,a0,a0,e4,25,34,44
17-6-235-5,98,9a,de,33,40,54
17-6-236-3,90,93,d6,43,47,64
17-6-237-1,48,4a,6b,21,24,32
17-6-238-0,0,0,0,0,0,0
17-7-239-255,26e,219,2c2,-47,-50,-69
17-7-240-247,269,216,2be,-48,-50,-69
17-7-241-239,263,211,2b8,-49,-51,-69
17-7-242-231,25b,20a,2ae,-45,-48,-64
17-7-243-223,251,202,2a2,-42,-45,-61
17-7-244-215,248,1fb,297,-39,-41,-56
17-7-245-207,23e,1f2,28b,-35,-38,-52
17-7-246-199,234,1ea,280,-33,-36,-49
17-7-247-191,22a,1e1,274,-31,-34,-46
17-7-248-183,21f,1d8,269,-29,-32,-43
17-7-249-175,214,1cf,25d,-28,-30,-40
17-7-250-159,1ff,1be,245,-24,-26,-34
17-7-251-143,1e9,1ab,22d,-20,-22,-28
17-7-252-127,1d1,197,214,-18,-19,-23
17-7-253-111,1b8,182,1f9,-15,-16,-19
17-7-254-95,19d,16a,1dc,-12,-14,-15
17-7-255-79,17f,151,1bd,-10,-11,-11
17-7-256-63,15d,135,19a,-9,-8,-8
17-7-257-55,14a,125,187,-9,-6,-5
17-7-258-47,136,114,173,-7,-4,-2
17-7-259-39,120,101,15d,-6,-3,1
17-7-260-31,107,eb,145,-3,0,6
17-7-261-23,e8,d6,12a,3,11,17
17-7-262-19,d9,cc,11c,6,17,22
17-7-263-17,d1,c6,115,8,19,24
17-7-264-15,c8,c0,10d,9,22,27
17-7-265-13,c2,bc,109,16,28,37
17-7-266-11,bb,b7,104,23,34,46
17-7-267-9,b4,b2,ff,30,40,56
17-7-268-7,ac,ac,f9,37,46,65
17-7-269-5,a0,a8,f5,41,54,77
17-7-270-3,93,a2,ef,46,62,89
17-7-271-1,4a,51,78,23,31,45
17-7-272-0,0,0,0,0,0,0
17-8-273-255,26c,218,2c0,-49,-51,-71
17-8-274-247,267,214,2bc,-50,-52,-71
17-8-275-239,262,210,2b7,-50,-52,-70
17-8-276-231,25a,20a,2ae,-46,-48,-64
17-8-277-223,250,201,2a1,-43,-46,-62
17-8-278-215,248,1fa,297,-39,-42,-56
17-8-279-207,23e,1f2,28b,-35,-38,-52
17-8-280-199,234,1ea,281,-33,-36,-48
17-8-281-191,22a,1e1,275,-31,-34,-45
17-8-282-183,21f,1d9,26a,-29,-31,-42
17-8-283-175,214,1cf,25e,-28,-30,-39
17-8-284-159,1ff,1bf,247,-24,-25,-32
17-8-285-143,1e9,1ac,230,-20,-21,-25
17-8-286-127,1d2,198,218,-17,-18,-19
17-8-287-111,1b9,185,1fd,-14,-13,-15
17-8-288-95,19e,16c,1e1,-11,-12,-10
17-8-289-79,180,154,1c4,-9,-8,-4
17-8-290-63,15f,139,1a2,-7,-4,0
17-8-291-55,14d,129,190,-6,-2,4
17-8-292-47,13a,119,17d,-3,1,8
17-8-293-39,124,108,169,-2,4,13
17-8-294-31,10d,f4,153,3,9,20
17-8-295-23,ef,e2,13d,10,23,36
17-8-296-19,e2,d9,132,15,30,44
17-8-297-17,d9,d4,12c,16,33,47
17-8-298-15,d1,cf,125,18,37,51
17-8-299-13,cd,cc,123,27,44,63
17-8-300-11,c8,c8,120,36,51,74
17-8-301-9,c2,c3,11d,44,57,86
17-8-302-7,bc,be,118,53,64,96
17-8-303-5,a5,ba,115,46,72,109
17-8-304-3,8c,b4,111,39,80,123
17-8-305-1,46,5a,89,19,40,62
17-8-306-0,0,0,0,0,0,0
17-9-307-255,216,1cf,260,-135,-124,-167
17-9-308-247,213,1ce,25e,-134,-122,-165
17-9-309-239,20f,1ca,25a,-133,-122,-163
17-9-310-231,209,1c5,252,-127,-117,-156
17-9-311-223,200,1be,249,-123,-113,-150
17-9-312-215,1f9,1b8,240,-118,-108,-143
17-9-313-207,1f1,1b0,237,-112,-104,-136
17-9-314-199,1e8,1aa,22e,-109,-100,-131
17-9-315-191,1e0,1a2,224,-105,-97,-126
17-9-316-183,1d7,19a,21b,-101,-94,-121
17-9-317-175,1cd,193,211,-99,-90,-116
17-9-318-159,1bc,186,1fe,-91,-82,-105
17-9-319-143,1a9,175,1ea,-84,-76,-95
17-9-320-127,195,165,1d6,-78,-69,-85
17-9-321-111,180,154,1c0,-71,-62,-76
17-9-322-95,169,13f,1a9,-64,-57,-66
17-9-323-79,150,12b,191,-57,-49,-55
17-9-324-63,132,114,176,-52,-41,-44
17-9-325-55,124,108,169,-47,-35,-35
17-9-326-47,114,fc,15b,-41,-28,-26
17-9-327-39,102,ee,14b,-36,-22,-17
17-9-328-31,f0,df,13c,-26,-12,-3
17-9-329-23,d8,d2,12e,-13,7,21
17-9-330-19,cc,cd,126,-7,18,32
17-9-331-17,c6,c9,123,-3,22,38
17-9-332-15,bf,c5,11e,0,27,44
17-9-333-13,bd,c3,11d,11,35,57
17-9-334-11,ba,c0,11b,22,43,69
17-9-335-9,b6,bd,11a,32,51,83
17-9-336-7,b2,b9,117,43,59,95
17-9-337-5,89,b3,115,18,65,109
17-9-338-3,60,ab,111,-5,71,123
17-9-339-1,30,56,89,-3,36,62
17-9-340-0,0,0,0,0,0,0
17-10-341-255,1be,188,202,-223,-195,-261
17-10-342-247,1bd,187,200,-220,-193,-259
17-10-343-239,1bb,184,1fc,-217,-192,-257
17-10-344-231,1b6,180,1f7,-210,-186,-247
17-10-345-223,1af,17a,1f0,-204,-181,-239
17-10-346-215,1a9,175,1ea,-198,-175,-229
17-10-347-207,1a2,16f,1e3,-191,-169,-220
17-10-348-199,19c,16a,1dd,-185,-164,-212
17-10-349-191,195,164,1d5,-180,-159,-205
17-10-350-183,18e,15e,1ce,-174,-154,-198
17-10-351-175,186,158,1c6,-170,-149,-191
17-10-352-159,178,14d,1b8,-159,-139,-175
17-10-353-143,169,140,1a8,-148,-129,-161
17-10-354-127,159,133,198,-138,-119,-147
17-10-355-111,147,124,187,-128,-110,-133
17-10-356-95,134,114,175,-117,-100,-118
17-10-357-79,120,103,163,-105,-89,-101
17-10-358-63,107,f1,150,-95,-76,-82
17-10-359-55,fb,e8,147,-88,-67,-69
17-10-360-47,ef,e0,13e,-78,-56,-55
17-10-361-39,e1,d7,134,-69,-45,-40
17-10-362-31,d5,cf,12c,-53,-28,-19
17-10-363-23,c2,c7,127,-35,-4,14
17-10-364-19,b8,c3,124,-27,8,30
17-10-365-17,b3,c1,122,-22,14,37
17-10-366-15,ad,be,120,-18,20,46
17-10-367-13,ac,bd,11f,-6,29,59
17-10-368-11,aa,bb,11d,6,38,71
17-10-369-9,a8,b9,11c,18,47,85
17-10-370-7,a5,b6,119,30,56,97
17-10-371-5,61,ab,117,-22,57,111
17-10-372-3,1b,9f,113,-74,59,125
17-10-373-1,e,50,8a,-37,30,63
17-10-374-0,0,0,0,0,0,0
18-0-1-255,29e,24c,308,0,0,0
18-0-2-247,29a,249,303,0,0,0
18-0-3-239,294,244,2fd,0,0,0
18-0-4-231,288,23a,2ee,0,0,0
18-0-5-223,27b,22f,2de,0,0,0
18-0-6-215,26f,224,2cf,0,0,0
18-0-7-207,261,218,2be,0,0,0
18-0-8-199,255,20e,2b1,0,0,0
18-0-9-191,249,203,2a2,0,0,0
18-0-10-183,23c,1f9,294,0,0,0
18-0-11-175,230,1ee,285,0,0,0
